,id,atm_group,address,address_rus,lat,long,target,area_fias_id,area_with_type,city_with_type,city_fias_id,federal_district,capital_marker,fias_id,fias_level,region_with_type,region_fias_id,settlement_with_type,settlement_fias_id,street_with_type,street_fias_id,city_lat,city_lon,region_lat,region_lon,street_lat,street_lon,city_area,city_district_fias_id,city_district_with_type,area_lat,area_lon,settlement_lat,settlement_lon,metro_station_name_1,metro_line_name_1,metro_distance_1,metro_station_name_2,metro_line_name_2,metro_distance_2,metro_station_name_3,metro_line_name_3,metro_distance_3,street,house_fias_id,house,metro
3900,4464,1022,ABB 187 MOSKOVSKOE SH.    SAMARA      ,"Московское шоссе, 187, Самара, Россия",53.249316,50.222768,-0.113256040071116,,,г Самара,bb035cc3-1dc2-4627-9d25-a1bf2d4b936b,Приволжский,2,cea2cc48-05ea-472b-83de-49ecab4475cf,8,Самарская обл,df3d7359-afa9-4aaa-8ff9-197e73906b1c,,,Московское шоссе,1986a555-ec27-4704-99ef-64bcf230b6f7,53.195096,50.106868,,,53.252991,50.225643,,,,,,,,Безымянка,Первая,4.4,Победа,Первая,4.8,,,,Московское,cea2cc48-05ea-472b-83de-49ecab4475cf,187,4.4
5053,4465,496.5,LENINA 117                KEMEROVO    ,"проспект Ленина, 117, Кемерово, Россия, 650056",55.344628,86.14672,-0.0563509372914598,,,г Кемерово,94bb19a3-c1fa-410b-8651-ac1bf7c050cd,Сибирский,2,501c338e-abac-47a1-8c63-0969825e538a,8,Кемеровская область - Кузбасс,393aeccb-89ef-4a7e-ae42-08d5cebc2e30,,,пр-кт Ленина,363ced92-346f-49a7-bd9d-6d5fb2ca4f73,55.390992,86.046827,,,55.344838,86.120247,,,,,,,,,,,,,,,,,Ленина,501c338e-abac-47a1-8c63-0969825e538a,117,
36,4466,496.5,GLADKOVA 10               CHEBOKSARY  ,"улица Фёдора Гладкова, 10, Чебоксары, Чувашская Республика, Россия, 428020",56.114525,47.247854,-0.072514123951843,,,г Чебоксары,dd8caeab-c685-4f2a-bf5f-550aca1bbc48,Приволжский,2,41ee4117-0673-472f-999a-e8da69aadea7,8,Чувашская республика - Чувашия,878fc621-3708-46c7-a97f-5a13a4176b3e,,,ул Федора Гладкова,1ed72a69-6fe1-4a6a-ad39-3bf0ae74d272,56.1439,47.248887,,,56.111524,47.246299,,,,,,,,,,,,,,,,,Федора Гладкова,41ee4117-0673-472f-999a-e8da69aadea7,10,
2532,4467,496.5,BELGORODSKIY PR-T 87      BELGOROD    ,"Белгородский проспект, 87, Белгород, Россия, 308009",50.602001,36.588408,-0.116457868204414,,,г Белгород,02e9c019-ab4d-4fa0-928e-d6c0a41dc256,Центральный,2,e802607f-1eb3-4939-861c-d115472efb37,8,Белгородская обл,639efe9d-3fc8-4438-8e70-ec4f2321f2a7,,,Белгородский пр-кт,2d0fe8fd-26f7-42a2-9155-28dfa3a0cdb4,50.597638,36.585759,,,50.601818,36.594301,,,,,,,,,,,,,,,,,Белгородский,e802607f-1eb3-4939-861c-d115472efb37,87,
3800,4468,496.5,"PL.LENINA,4               KALACH      ","площадь Ленина, 4, Калач, Воронежская область, Россия, 397600",50.42452,41.016995,-0.0333443469722333,86def0f0-7c14-432a-b05f-2b0e95310751,Калачеевский р-н,г Калач,57a863b5-02a7-482a-8320-a3d165c4bfd0,Центральный,1,6b2bb7e9-b611-4da0-9f5e-8f003e4599f4,8,Воронежская обл,b756fe6b-bbd3-44d5-9302-5bfcc740f46e,,,пл Ленина,e3f0ece3-03bd-48b6-a083-492cc6371f49,50.424119,41.01624,,,50.424142,41.016097,,,,,,,,,,,,,,,,,Ленина,6b2bb7e9-b611-4da0-9f5e-8f003e4599f4,4,
2533,4469,496.5,URITSKOGO 25              BOGORODITSK ,"улица Урицкого, 25, Богородицк, Тульская область, Россия",53.772477,38.126315,-0.0936732197937625,8680ea1f-524d-4790-a4ee-06e0adc7c1b2,Богородицкий р-н,г Богородицк,e80009cb-c8c9-4dda-90cb-082b6e0d5d8c,Центральный,1,7c93343e-9f9e-4607-8743-d2b3f2e86339,8,Тульская обл,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,,ул Урицкого,bce4ec75-5b09-44fa-bb78-d5bc1b2bab31,53.770093,38.122551,,,53.773126,38.122174,,,,,,,,,,,,,,,,,Урицкого,7c93343e-9f9e-4607-8743-d2b3f2e86339,25,
37,4470,496.5,LENINA 11                 KIREYEVSK   ,"улица Ленина, 11, Киреевск, Тульская область, Россия, 301260",53.928249,37.933231,0.0038810733224638,56bdf710-14ab-4313-9fe3-dffa39d80fff,Киреевский р-н,г Киреевск,7cf29293-e9ab-4c7a-98ec-30d0c48ea104,Центральный,1,7c4bc573-f755-413c-8d24-8b1c8063b5eb,8,Тульская обл,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,,ул Ленина,5a8a218c-181f-4f8a-b85b-cebdfea74a56,53.932023,37.922092,,,53.92748,37.928866,,,,,,,,,,,,,,,,,Ленина,7c4bc573-f755-413c-8d24-8b1c8063b5eb,11,
3801,4471,496.5,PERVOMAYSKIY PR-T 70/1    RYAZAN      ,"Первомайский проспект, 70/1, Рязань, Россия, 390013",54.62957,39.709695,-0.0384265737920406,,,г Рязань,86e5bae4-ef58-4031-b34f-5e9ff914cd55,Центральный,2,a9c60b77-b4ee-464c-86d5-6ecbfb373441,8,Рязанская обл,963073ee-4dfc-48bd-9a70-d2dfc6bd1f31,,,Первомайский пр-кт,6c74f595-c216-47eb-a85b-b1a5ff77a7e2,54.625475,39.73593,,,54.6292,39.719271,,,,,,,,,,,,,,,,,Первомайский,a9c60b77-b4ee-464c-86d5-6ecbfb373441,70/1,
3802,4472,496.5,SHOSSEYNAYA 24A           UVAROVO     ,"Шоссейная улица, 24А, Уварово, Тамбовская область, Россия",51.982656,42.261494,-0.0518383061259805,,,г Уварово,5a54fa19-c17f-40a8-9d81-0fc826cba781,Центральный,0,761e99a6-3b01-4775-b756-cb84986a2f5e,8,Тамбовская обл,a9a71961-9363-44ba-91b5-ddf0463aebc2,,,ул Шоссейная,034552d9-a99d-427b-b32a-3d941254ed17,51.976837,42.25296,,,51.974495,42.265303,,,,,,,,,,,,,,,,,Шоссейная,761e99a6-3b01-4775-b756-cb84986a2f5e,37,
3803,4473,496.5,MOLCHANOVA 22             PARATUNKA   ,"Камчатский край, Елизовский р-н, с Паратунка, ул Молчанова, зд 22",52.9623833,158.254162,-0.0235157194897907,980fdc77-6111-4e10-8461-8165adfaf405,Елизовский р-н,,,Дальневосточный,0,55bce2d3-32df-42ac-9b0d-1b09a1b319ea,8,Камчатский край,d02f30fc-83bf-4c0f-ac2b-5729a866a207,с Паратунка,5030f354-a346-424b-ad35-edc6c545386d,ул Молчанова,02fcc7c1-ad96-47aa-86bf-6a6e0145e316,,,,,,,,,,,,,,,,,,,,,,,Молчанова,55bce2d3-32df-42ac-9b0d-1b09a1b319ea,22,
3804,4474,496.5,CHEROKMANOVA 17           ISSA        ,"улица Черокманова, 17, посёлок городского типа Исса, Иссинский район, Пензенская область, Россия",53.8708332,44.8682267,-0.0989445613567888,54270d32-e211-4aca-bf7c-6bba9121ba80,Иссинский р-н,,,Приволжский,1,d30110c4-319a-47c7-9f06-004d8d261e0d,8,Пензенская обл,c99e7924-0428-4107-a302-4fd7c0cca3ff,рп Исса,20a62361-d120-4a41-9f53-d9d9dc697196,ул Черокманова,b02b5be5-d553-4f25-8054-2d54bed8c537,,,,,,,,,,,,53.868589,44.854167,,,,,,,,,,Черокманова,d30110c4-319a-47c7-9f06-004d8d261e0d,17,
1394,4475,1022,ABB 97A DAVYDOVA          MAMADYSH    ,"улица Давыдова, 97А, Мамадыш, Республика Татарстан, Россия",55.703484,51.406146,-0.100456758970611,fdc0d460-4cf0-4dce-9887-043d181c558e,Мамадышский р-н,г Мамадыш,1d9bbe0d-7086-4fd0-b91c-ed6d196cb818,Приволжский,1,8f231b58-521d-414f-a7ad-ffb7a30e971c,8,Респ Татарстан,0c089b04-099e-4e0e-955a-6bf1ce525f1a,,,ул Давыдова,ec02e3ef-54a3-475a-8e2c-32b352d3e560,55.715053,51.412883,,,55.698767,51.400648,,,,,,,,,,,,,,,,,Давыдова,8f231b58-521d-414f-a7ad-ffb7a30e971c,97А,
5054,4476,496.5,KRASNOARMEYSKAYA 78       MELENKI     ,"Красноармейская улица, 78, Меленки, Владимирская область, Россия, 602102",55.339498,41.631164,0.0950231038029725,5bcb047e-0bf0-403d-84a9-1aaf5cbf4f87,Меленковский р-н,г Меленки,710f2d29-5c22-4d4d-be27-04713381c676,Центральный,1,cc910688-a176-49e9-b032-99893c34b642,8,Владимирская обл,b8837188-39ee-4ff9-bc91-fcc9ed451bb3,,,ул Красноармейская,3bec0cc1-0fab-490f-aba9-4349b6be37aa,55.338715,41.63403,,,55.336298,41.631919,,,,,,,,,,,,,,,,,Красноармейская,cc910688-a176-49e9-b032-99893c34b642,78,
2534,4477,496.5,SOVETSKAYA 157            KURGAN      ,"Советская улица, 157, Курган, Россия, 640018",55.442153,65.360288,0.0500348729300612,,,г Курган,3bbda77d-ba3f-4457-9d44-c440815cda89,Уральский,2,d9acb7fc-14b9-4901-a581-59e775af7d80,8,Курганская обл,4a3d970f-520e-46b9-b16c-50d4ca7535a8,,,ул Советская,22f15ea5-9671-4def-8a76-b8683fa7c8cb,55.444415,65.316199,,,55.438803,65.353838,,,,,,,,,,,,,,,,,Советская,d9acb7fc-14b9-4901-a581-59e775af7d80,157,
1286,4479,496.5,KARLA MARKSA 9            FOKINO      ,"улица Карла Маркса, 9, Фокино, Брянская область, Россия, 242611",53.413169,34.379469,-0.0533437505675566,,,г Фокино,8d7c89e7-d9b9-4d7a-907c-a654b3a4d23d,Центральный,0,05146c34-6d9d-4767-b601-ec46e19fc1f4,8,Брянская обл,f5807226-8be0-4ea8-91fc-39d053aec1e2,,,ул Карла Маркса,2ef47307-278a-4383-a30f-449f7da9d877,53.45543,34.415887,,,53.416658,34.369812,,,,,,,,,,,,,,,,,Карла Маркса,05146c34-6d9d-4767-b601-ec46e19fc1f4,9,
3805,4482,496.5,GORKOGO 37                EFREMOV     ,"улица Горького, 37, Ефремов, Тульская область, Россия, 301840",53.144204,38.111313,-0.0761349165495752,6352dcd1-87ee-42f0-b05d-5454e2a0ac17,Ефремовский р-н,г Ефремов,a6fad096-bd8a-49b8-ad26-78d892c208fd,Центральный,1,6a695564-3025-4bab-8dd3-3cdd9913d1fd,8,Тульская обл,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,,ул Горького,649911cf-0727-493c-9ed0-e1554aa3074e,53.137603,38.117673,,,53.143539,38.111978,,,,,,,,,,,,,,,,,Горького,6a695564-3025-4bab-8dd3-3cdd9913d1fd,37,
38,4489,496.5,LENINA 56                 AKSHA       ,"улица Ленина, 52/7, село Акша, Акшинский район, Забайкальский край, Россия",50.28123,113.286909,-0.0592366742744187,bad20b52-01ab-4e5b-b7f5-0311f872df45,Акшинский р-н,,,Дальневосточный,1,5ecbe2d7-d29d-4eb1-a1d4-c210916a81c0,8,Забайкальский край,b6ba5716-eb48-401b-8443-b197c9578734,село Акша,7d777566-339c-4e2e-9b2b-e78fae421a59,ул Партизанская,4678afeb-7e9b-4fac-8705-499d690c7264,,,,,50.27952,113.284322,,,,,,50.278962,113.285867,,,,,,,,,,Партизанская,5ecbe2d7-d29d-4eb1-a1d4-c210916a81c0,15,
39,4491,496.5,VAREYKISA 2/1             ULYANOVSK   ,"улица Варейкиса, 2с1, Ульяновск, Россия",54.256466,48.324044,-0.0980594476313604,,,г Ульяновск,bebfd75d-a0da-4bf9-8307-2e2c85eac463,Приволжский,2,514a131c-2d69-46b0-b2a3-955dadb92ccd,8,Ульяновская обл,fee76045-fe22-43a4-ad58-ad99e903bd58,,,ул Варейкиса,1a270940-e9ad-4734-8a74-995ed725f43f,54.307973,48.374916,,,54.255603,48.331842,,,Железнодорожный р-н,,,,,,,,,,,,,,Варейкиса,514a131c-2d69-46b0-b2a3-955dadb92ccd,2,
3806,4492,496.5,PLEHANOVA 36A             RYBINSK     ,"улица Плеханова, 36А, Центральный микрорайон, Центральный район, Рыбинск, Ярославская область, Россия, 152931",58.045844,38.826579,-0.109123080181841,ecdb11fe-338f-46ba-9c43-c4714117e3ec,Рыбинский р-н,г Рыбинск,292c0a6a-47ce-435d-8a75-f80e9ce67fba,Центральный,1,1a37b809-5eff-402a-a1ba-3ca2b2dfa935,8,Ярославская обл,a84b2ef4-db03-474b-b552-6229e801ae9b,,,ул Плеханова,3b4a29fc-e99a-4ee4-a290-f66a029f4959,58.048454,38.858433,,,58.044339,38.831008,,,,,,,,,,,,,,,,,Плеханова,1a37b809-5eff-402a-a1ba-3ca2b2dfa935,36а,
2535,4493,496.5,SOVETSKAYA 23             KORSAKOV    ,"Советская улица, 23, Корсаков, Сахалинская область, Россия, 694020",46.630017,142.777252,0.0731598751653805,cf847029-d59d-4440-92ac-a8804aded2ba,Корсаковский р-н,г Корсаков,ba09681d-27a6-4784-8369-fa13da3057bf,Дальневосточный,1,8531a6a3-d51e-4031-bc28-211bfcbe14b2,8,Сахалинская обл,aea6280f-4648-460f-b8be-c2bc18923191,,,ул Советская,cec900c4-f021-4e7f-9549-6216f75dd191,46.6324592,142.7994059,,,46.633631,142.781115,,,,,,,,,,,,,,,,,Советская,8531a6a3-d51e-4031-bc28-211bfcbe14b2,23,
5055,4494,496.5,SALMYSHSKAYA 41           ORENBURG    ,"Салмышская улица, 41, Оренбург, Россия",51.827212,55.16317,-0.0815790580736585,,,г Оренбург,dce97bff-deb2-4fd9-9aec-4f4327bbf89b,Приволжский,2,3ccbd888-ef45-411b-bd80-4f48754cfa3e,8,Оренбургская обл,8bcec9d6-05bc-4e53-b45c-ba0c6f3a5c44,,,ул Салмышская,6cc3a261-fd82-431b-a942-1b6eab013c51,51.787535,55.101806,,,51.82946,55.15716,,,,,,,,,,,,,,,,,Салмышская,3ccbd888-ef45-411b-bd80-4f48754cfa3e,41,
3807,4495,496.5,PERVOMAYSKAYA 21          TUMEN       ,"Первомайская улица, 21, Тюмень, Россия, 625000",57.151398,65.531848,-0.0109748944514857,,,г Тюмень,9ae64229-9f7b-4149-b27a-d1f6ec74b5ce,Уральский,2,4e65fc88-dc6c-4105-957c-ab5979850aa1,8,Тюменская обл,54049357-326d-4b8f-b224-3c6dc25d6dd3,,,ул Первомайская,8e349998-cbbe-4058-a388-cf44d65f5768,57.153033,65.534328,,,57.152213,65.532657,,,,,,,,,,,,,,,,,Первомайская,4e65fc88-dc6c-4105-957c-ab5979850aa1,21,
3901,4497,1022,ABB 37A OKRUZHNOE SH.     ELABUGA     ,"Окружное шоссе, 37А, Елабуга, муниципальное образование город Елабуга, Республика Татарстан, Россия, 423606",55.777089,52.009535,-0.0782608527805775,ac240902-34b0-491c-896b-af76cf6fd4ac,Елабужский р-н,г Елабуга,82d4c783-5080-4faa-9cec-ba9152bc9fc8,Приволжский,1,96265425-4035-44dd-ae86-a244362713f9,8,Респ Татарстан,0c089b04-099e-4e0e-955a-6bf1ce525f1a,,,Окружное шоссе,881a2fc5-8945-4dd2-a61f-32f2b28ff158,55.756629,52.054415,,,55.769459,51.999331,,,,,,,,,,,,,,,,,Окружное,96265425-4035-44dd-ae86-a244362713f9,37А,
1287,4498,496.5,AUSTRINA 152B             PENZA       ,"улица Аустрина, 152, Пенза, Россия, 440015",53.24513,45.014103,-0.0405565620376315,,,г Пенза,ff3292b1-a1d2-47d4-b35b-ac06b50555cc,Приволжский,2,fc58d605-e998-444f-9ff4-12972c15947b,8,Пензенская обл,c99e7924-0428-4107-a302-4fd7c0cca3ff,,,ул Аустрина,5be9f1e2-04db-4b51-a7f3-c43e794d6789,53.175368,45.034827,,,53.247862,45.015585,,,Октябрьский р-н,,,,,,,,,,,,,,Аустрина,fc58d605-e998-444f-9ff4-12972c15947b,152,
3808,4500,496.5,POTSELUEVA 2              MOKSHAN     ,"хутор Поцелуев, Белокалитвинский район, Ростовская область, Россия",48.241116,40.71049,-0.070620162294955,4c423d13-7115-47a2-b286-e23ac6dfdc46,Белокалитвинский р-н,,,Южный,0,ec765539-a79e-419e-bf9f-fb6a988dedac,6,Ростовская обл,f10763dc-63e3-48db-83e1-9c566fe3092b,хутор Поцелуев,ec765539-a79e-419e-bf9f-fb6a988dedac,,,,,,,,,,,,,,48.241116,40.71049,,,,,,,,,,,,,
1288,4501,496.5,NOVOBULVARNAYA 36         CHITA       ,"Новобульварная улица, 36, Чита, Забайкальский край, Россия, 672012",52.046776,113.509457,-0.0513598582276344,,,г Чита,2d9abaa6-85a6-4f1f-a1bd-14b76ec17d9c,Дальневосточный,2,8817de20-20ff-42e0-80a9-547314529a8d,8,Забайкальский край,b6ba5716-eb48-401b-8443-b197c9578734,,,ул Новобульварная,0c6cbbb1-4ac4-4794-b0ae-34c98f474770,52.033973,113.499432,,,52.048714,113.503771,,,,,,,,,,,,,,,,,Новобульварная,8817de20-20ff-42e0-80a9-547314529a8d,36,
1289,4502,496.5,SOVETSKAYA 135            TALOVAYA    ,"Советская улица, 135, посёлок Таловая, Таловский район, Воронежская область, Россия",51.11884,40.722662,-0.0891634370961361,39ae5dea-ac96-435c-92e8-af972e022ebb,Таловский р-н,,,Центральный,1,f0db73ee-2dc7-450d-9046-0a7980b04c56,8,Воронежская обл,b756fe6b-bbd3-44d5-9302-5bfcc740f46e,рп Таловая,5f97ee15-3b5b-419f-af0e-1496c9b0f318,ул Советская,e7576f99-b337-451c-8f2b-98d796febd75,,,,,51.118958,40.720281,,,,,,51.119416,40.725294,,,,,,,,,,Советская,f0db73ee-2dc7-450d-9046-0a7980b04c56,135,
1290,4503,496.5,"UL.POBEDY, 177            LABINSK     ","улица Победы, 177, Лабинск, Краснодарский край, Россия",44.633906,40.741688,-0.0582386453737518,b481fda5-ce9c-4400-b866-58e183f909a6,Лабинский р-н,г Лабинск,0ec1acd4-d7bb-49f7-87c2-d66edb24f587,Южный,1,d79dc3c4-c84b-4aa6-ad4f-ffea98172f47,8,Краснодарский край,d00e1013-16bd-4c09-b3d5-3cb09fc54bd8,,,ул Победы,ad8908ef-2489-4be5-99b7-bee2a1bf07d8,44.635387,40.724459,,,44.64504,40.736119,,,,,,,,,,,,,,,,,Победы,d79dc3c4-c84b-4aa6-ad4f-ffea98172f47,177,
1291,4504,496.5,ENERGETIKOV 41            KONAKOVO    ,"улица Энергетиков, 41, Конаково, Тверская область, Россия",56.717322,36.783846,-0.0549898827157206,e0c911ee-c77a-4719-a5e3-09e99b683570,Конаковский р-н,г Конаково,8f171e04-35f6-4c4d-bd95-97a5601b0d71,Центральный,1,b8ed91f1-fe16-4337-9f83-183a1001a467,8,Тверская обл,61723327-1c20-42fe-8dfa-402638d9b396,,,ул Энергетиков,62780e6f-3a79-41c5-b789-3429d8b1dd51,56.727546,36.8012654,,,56.713202,36.779076,,,,,,,,,,,,,,,,,Энергетиков,b8ed91f1-fe16-4337-9f83-183a1001a467,41,
2536,4505,496.5,SVERDLOVA 18              KAMESHKOVO  ,"улица Свердлова, 18, Камешково, Владимирская область, Россия, 601301",56.348691,40.991779,-0.0621264031305153,2cfe4dcd-dbf7-4dab-b725-8edf47696763,Камешковский р-н,г Камешково,13cf312e-735f-4faa-8a7d-9a2622d50438,Центральный,1,e8ced755-ef2a-40d3-b103-092fdcb6f48c,8,Владимирская обл,b8837188-39ee-4ff9-bc91-fcc9ed451bb3,,,ул Свердлова,36958387-1bc2-435e-a38a-986214382adc,56.348916,40.995588,,,56.347699,40.988465,,,,,,,,,,,,,,,,,Свердлова,e8ced755-ef2a-40d3-b103-092fdcb6f48c,18,
